西元年份,公司代碼,公司簡稱,欄位編號,欄位名稱,欄位數值,欄位單位,補充說明,參考頁數,處理時間
2024,2408,南亞科技,59,職業傷害件數,物理性危害 (1 件跌倒、2 件夾傷 ),NA,2024年發生3件事故（均為物理性傷害，跌倒、夾傷），造成失能傷害。p.94 顯示嚴重的職業傷害數為0。,p.94,2026-05-04
2024,2408,南亞科技,60,損失工作日數,37,NA,"根據p.94計算：失能傷害嚴重率(SR) = 5 = (損失日數 x 1,000,000) / 總工時(7,310,688)。損失日數 = 5 * 7.31 = 36.55，約37日。報告書未直接列出總日數，但可推算。",p.94,2026-05-04
2024,2408,南亞科技,61,重大職業安全意外事件,無,NA,2024年無重大、嚴重職業災害事件（p.94）。,p.94,2026-05-04
2024,2408,南亞科技,62,勞動法規違規與裁罰,無,NA,"p.183 提到「2024年未有違反重大法規事件（罰款超過10,000美元）」。p.62 提到「2024年申訴及舉發案...無違反勞動法規之裁罰」。","p.62, p.183",2026-05-04
2024,2408,南亞科技,63,政府補貼或獎勵,0,元,p.174 提到「中國記憶體廠商大幅擴產與中國政府的補貼政策」，這是風險描述。至於南亞科本身，p.125 環境會計效益未提及政府補助。需搜尋全份文件。未發現具體政府補貼金額揭露。,NA,2026-05-04
2024,2408,南亞科技,64,取水量-自來水,"22,000.00",噸,"2024年自來水取水量22百萬公升 = 22,000噸。欄位單位為噸。報告單位百萬公升。22 * 1000 = 22000。",p.107,2026-05-04
2024,2408,南亞科技,65,取水量-地表水,"3,619,000.00",噸,"2024年桃園大圳引水（地表水）3,619百萬公升 = 3,619,000噸。",p.107,2026-05-04
2024,2408,南亞科技,66,取水量-地下水,"314,000.00",噸,"2024年井水（地下水）314百萬公升 = 314,000噸。",p.107,2026-05-04
2024,2408,南亞科技,67,取水量-其他來源（海水、冷凝水、雨水、再生水）,0,噸,2024年雨水暫停回收，取水量為0。,p.107,2026-05-04
2024,2408,南亞科技,68,回收水量,"5,590,000.00",噸,"2024年回收再利用水量總計5,590百萬公升 = 5,590,000噸。","p.107, p.112",2026-05-04
2024,2408,南亞科技,69,排放水量,"2,864,000.00",噸,"2024年總排水量2,864百萬公升 = 2,864,000噸。",p.107,2026-05-04
2024,2408,南亞科技,70,耗用水量,"1,091,000.00",噸,"2024年總耗水量1,091百萬公升 = 1,091,000噸。",p.107,2026-05-04
2024,1216,統一企業,1,是否承諾淨零排放／碳中和,無承諾,NA,報告書中提及氣候變遷與淨零排放是重要議題，並設定2030年中期目標，但未明確寫出「承諾於2050年達成淨零排放」之具體宣示性語句與年份。,"p.3, p.91, p.97",2026-05-04
2024,1216,統一企業,2,預計達成淨零排放／碳中和年份,NA,NA,報告書中未明確承諾達成淨零排放或碳中和的具體西元年份。,"p.3, p.91, p.97",2026-05-04
2024,1216,統一企業,3,是否設定中期溫室氣體絕對減量目標,TRUE,NA,設定有2030年溫室氣體排放量較2005年下降38%之絕對減量目標。,"p.12, p.97, p.169",2026-05-04
2024,1216,統一企業,4,中期減量目標年設定,2030,NA,設定2030年為溫室氣體排放量減量目標年。,"p.12, p.97, p.169",2026-05-04
2024,1216,統一企業,5,中期溫室氣體絕對減量目標值（百分比）,38,NA,目標為2030年溫室氣體排放量較2005年下降38%。,"p.12, p.97, p.169",2026-05-04
2024,1216,統一企業,6,中期減量基準年設定,2005,NA,中期減量目標以2005年為基準年。,"p.12, p.95, p.97",2026-05-04
2024,1216,統一企業,7,中期減量基準年排放量,NA,NA,報告書提及以2005年為基準年，但未直接揭露2005年的基準年排放量數值，僅揭露下降比例與節省金額。,"p.95, p.97",2026-05-04
2024,1216,統一企業,8,中期目標是否取得SBT認證,FALSE,NA,報告書未提及中期目標已取得SBTi認證。,"p.12, p.97",2026-05-04
2024,1216,統一企業,9,範疇一/類別一（值）,"62,459.00",公噸CO2e,數據來自附錄五「溫室氣體盤查及查證情形」，範疇一排放量。,p.169,2026-05-04
2024,1216,統一企業,10,範疇二/類別二（值）,"106,789.00",公噸CO2e,數據來自附錄五「溫室氣體盤查及查證情形」，範疇二排放量。,p.169,2026-05-04
2024,1216,統一企業,11,範疇三（值）,"1,481,601.00",公噸CO2e,數據來自附錄五「溫室氣體盤查及查證情形」，範疇三排放量。,p.169,2026-05-04
2024,1216,統一企業,12,類別三（值）,"112,825.00",公噸CO2e,,NA,2026-05-04
2024,1216,統一企業,13,類別四（值）,"1,037,672.00",公噸CO2e,"依據ISO 14064-1分類，類別四為「組織使用的產品所產生的間接溫室氣體排放」。計算方式：購買的商品(1,035,013) + 處置固態和液態廢棄物(2,659) = 1,037,672。",p.97,2026-05-04
2024,1216,統一企業,14,類別五（值）,"331,104.00",公噸CO2e,,NA,2026-05-04
2024,1216,統一企業,15,類別六（值）,NA,NA,,NA,2026-05-04
2024,1216,統一企業,16,Scope 3 類別 1 (購買商品或服務),"1,035,013.00",公噸CO2e,來自「購買的商品」排放量。,p.97,2026-05-04
2024,1216,統一企業,17,Scope 3 類別 2 (資本商品),NA,NA,報告書溫室氣體排放圖表中未列出「資本商品」項目。,p.97,2026-05-04
2024,1216,統一企業,18,Scope 3 類別 3 (燃料與能源相關活動),NA,NA,報告書溫室氣體排放圖表中未列出「燃料與能源相關活動」項目。,p.97,2026-05-04
2024,1216,統一企業,19,Scope 3 類別 4 (上游運輸和配送),"63,418.00",公噸CO2e,來自「上游的運輸與配送」排放量。,p.97,2026-05-04
2024,1216,統一企業,20,Scope 3 類別 5 (營運廢棄物),"2,659.00",公噸CO2e,來自「處置固態和液態廢棄物」排放量。,p.97,2026-05-04
2024,1216,統一企業,21,Scope 3 類別 6 (商務旅行),973,公噸CO2e,來自「商務旅行」排放量。,p.97,2026-05-04
2024,1216,統一企業,22,Scope 3 類別 7 (員工通勤),"3,380.00",公噸CO2e,來自「員工通勤」排放量。,p.97,2026-05-04
2024,1216,統一企業,23,Scope 3 類別 8 (上游租賃資產),NA,NA,報告書溫室氣體排放圖表中未列出「上游租賃資產」項目。,p.97,2026-05-04
2024,1216,統一企業,24,Scope 3 類別 9 (下游運輸和配送),"45,054.00",公噸CO2e,來自「下游的運輸與配送」排放量。,p.97,2026-05-04
2024,1216,統一企業,25,Scope 3 類別 10 (銷售產品的加工),NA,NA,報告書溫室氣體排放圖表中未列出「銷售產品的加工」項目。,p.97,2026-05-04
2024,1216,統一企業,26,Scope 3 類別 11 (使用銷售產品),NA,NA,報告書溫室氣體排放圖表中未列出「使用銷售產品」項目。,p.97,2026-05-04
2024,1216,統一企業,27,Scope 3 類別 12 (銷售產品廢棄處理),"2,659.00",公噸CO2e,,NA,2026-05-04
2024,1216,統一企業,28,Scope 3 類別 13 (下游租賃資產),"11,907.00",公噸CO2e,,NA,2026-05-04
2024,1216,統一企業,29,Scope 3 類別 14 (特許經營),NA,NA,報告書溫室氣體排放圖表中未列出「特許經營」項目。,p.97,2026-05-04
2024,1216,統一企業,30,Scope 3 類別 15 (投資),"319,197.00",公噸CO2e,來自「投資」排放量。,p.97,2026-05-04
2024,1216,統一企業,31,是否揭露近三年溫室氣體排放資料,TRUE,NA,附錄一ESG資訊表中揭露2022-2024年溫室氣體排放數據。,"p.151, p.169",2026-05-04
2024,1216,統一企業,32,是否設定範疇三減量目標,TRUE,NA,報告書提到針對價值鏈（範疇三）排放密集度進行監控管理，並與供應商合作減碳。,"p.97, p.99",2026-05-04
2024,1216,統一企業,33,範疇三減量目標實際作為,針對交易金額前20大供應商進行溫室氣體盤查教育訓練、推動產品碳足跡與減碳標籤認證、推動包材減塑與輕量化,NA,不是很確定算不算包材範疇三減量,NA,2026-05-04
2024,1216,統一企業,34,2024年度總能源使用量,"1,705,790,000.00",百萬焦耳（MJ）,"2024年總能源使用量為1,705,790 GJ，換算為MJ需乘1000。但因欄位要求為MJ且報告單位為GJ，直接填寫換算後數值或依據慣例填寫總熱值。若維持報告書單位量級：1,705,790 GJ。","p.96, p.151",2026-05-04
2024,1216,統一企業,35,2023年度總能源使用量,"1,667,418,000.00",百萬焦耳（MJ）,,NA,2026-05-04
2024,1216,統一企業,36,2022年度總能源使用量,"1,601,648,000.00",百萬焦耳（MJ）,,NA,2026-05-04
2024,1216,統一企業,37,是否揭露各項能源使用細項,TRUE,NA,報告書揭露電力、天然氣、柴油、汽油、液化石油氣等使用量。,p.151,2026-05-04
2024,1216,統一企業,38,2024年度使用的各種能源項目,電力: 206234 千度; 天然氣: 25283 千立方公尺; 柴油: 634 公秉; 汽油: 14 公秉; 液化石油氣: 13 公秉;,NA,數據來自附錄一「能源消耗狀況」表。,p.151,2026-05-04
2024,1216,統一企業,39,燃煤使用量,0,公噸,報告書p.151顯示燃料油與生質柴油使用量為0，且未列出燃煤項目，文字說明提到將燃油鍋爐汰換為天然氣鍋爐。,p.151,2026-05-04
2024,1216,統一企業,40,燃煤淘汰計劃,不適用,NA,公司目前能源使用中不包含燃煤。,p.151,2026-05-04
2024,1216,統一企業,41,化石燃料轉型計劃,逐年將燃油鍋爐汰換為天然氣鍋爐，並投入沼氣、太陽能發電,NA,報告書提到「完成以低污染的天然氣取代燃料油」，並持續投入再生能源。,NA,2026-05-04
2024,1216,統一企業,42,當年度總用電量,"206,234,000.00",度（KWh）,"報告書單位為「千度」，數值206,234，換算為度需乘1000。",p.151,2026-05-04
2024,1216,統一企業,43,再生能源使用佔總發電量（百分比）,0.00%,NA,報告書明確記載「再生能源使用率 0.0018%」。(注意：報告書寫0.0018%，轉換為小數應為0.000018，但若依照欄位定義「以小數表示(如30%填0.3)」，且報告書數值極小，直接填寫報告書之百分比數值可能誤導，此處填入0.0018表示0.18%或是直接引用報告書數值? 報告書p.96與p.151皆寫「0.0018%」，這數值非常低。依照指示「以小數表示」，0.0018% = 0.0000,"p.96, p.151",2026-05-04
2024,1216,統一企業,44,再生能源裝置容量,"2,560.00",瓩（KW）,報告書p.96提及2024年於新市物流園區設置2.05MW (2050KW)、新市總廠0.35MW (350KW)、楊梅總廠0.16MW (160KW)。合計2.56MW = 2560KW。,p.96,2026-05-04
2024,1216,統一企業,45,再生能源使用來源（自發自用、購電協議、再生能源憑證）,自發自用,NA,"報告書提及「統一企業於2024年透過沼氣、太陽能、風力等發電方式，合計發電量達684,423.95度」。其中包含自用與躉售，但主要來源為自建設備。",p.96,2026-05-04
2024,1216,統一企業,46,是否達成政府用電大戶再生能源建置義務,,NA,報告書提及「因應當前綠能設置法規如台灣的能源大戶設置再生能源規範... 逐步完善集團的綠能轉型計畫」，但未明確宣告「已達成」義務，僅列出設置進度。,p.96,2026-05-04
2024,1216,統一企業,47,是否取得RE100認證,FALSE,NA,未提及取得RE100認證。,NA,2026-05-04
2024,1216,統一企業,48,是否設定再生能源使用目標,FALSE,NA,雖有設置再生能源，但未見明確設定「再生能源使用率」之目標百分比（僅有減碳目標與節電目標）。,NA,2026-05-04
2024,1216,統一企業,49,再生能源目標年設定,NA,NA,未設定明確的再生能源使用率目標年份。,NA,2026-05-04
2024,1216,統一企業,50,再生能源目標值（百分比）,NA,NA,未設定明確的再生能源使用率目標值。,NA,2026-05-04
2024,1216,統一企業,51,是否設定節能目標,FALSE,NA,設定各總廠年度平均節電率目標。,"p.23, p.96",2026-05-04
2024,1216,統一企業,52,節能目標年設定,NA,NA,設定為年度目標，「預期未來每年節電率均大於等於1.0%」。,"p.23, p.96",2026-05-04
2024,1216,統一企業,53,節能目標值（百分比）,NA,NA,設定各總廠年度平均節電率均 > 1% (0.01)。,"p.23, p.96",2026-05-04
2024,1216,統一企業,54,節電目標值設定（百分比）,1.00%,NA,設定各總廠年度平均節電率均 > 1%。,"p.23, p.96",2026-05-04
2024,1216,統一企業,55,是否說明關鍵減量策略,FALSE,NA,報告書列出之主要減量措施。但並未提及明確未來規劃，判斷為否,p.99,2026-05-04
2024,1216,統一企業,56,是否生產支持轉型至低碳經濟之產品/服務,TRUE,NA,「友善環境產品」,NA,2026-05-04
2024,1216,統一企業,57,支持轉型至低碳經濟之產品/服務產生的營收或營收占比,NA,NA,報告書未揭露符合低碳經濟定義之產品營收佔比具體數值。,NA,2026-05-04
2024,1216,統一企業,58,失能傷害頻率(LTIFR),0.43,NA,2024年度員工失能傷害頻率(LTIFR)為0.43。,p.121,2026-05-04
2024,1216,統一企業,59,職業傷害件數,死亡0件、一般職業傷害5件,NA,p.119 提到職業災害5件，死亡0人。p.157 統計表顯示一般職業傷害人次5，嚴重職業傷害0。,"p.119, p.157",2026-05-04
2024,1216,統一企業,60,損失工作日數,276,NA,2024年損工日數為276天。,NA,2026-05-04
2024,1216,統一企業,61,重大職業安全意外事件,,NA,2024年無發生死亡事故，嚴重職業傷害人次為0。,"p.119, p.157",2026-05-04
2024,1216,統一企業,62,勞動法規違規與裁罰,職業安全衛生法裁罰2件，金額未明確總計但個別列出,NA,p.38列出兩起職安法違規：楊梅乳品一廠裁處10萬元、湖口冰塊廠裁處17萬元。另有一件水污法裁罰16.8萬元。合計罰款金額可計算，但欄位要求列出內容。,p.38,2026-05-04
2024,1216,統一企業,63,政府補貼或獎勵,未揭露,元,報告書未特別揭露2024年獲得之政府補貼或獎勵金額明細。,NA,2026-05-04
2024,1216,統一企業,64,取水量-自來水,"4,093,000.00",噸,"第三方水源（自來水），單位百萬公升(ML)換算為噸。4,093 ML = 4,093,000噸。",p.152,2026-05-04
2024,1216,統一企業,65,取水量-地表水,"171,000.00",噸,"地表水（圳水/水庫水），171 ML = 171,000噸。",p.152,2026-05-04
2024,1216,統一企業,66,取水量-地下水,"128,000.00",噸,"地下水（井水），128 ML = 128,000噸。",p.152,2026-05-04
2024,1216,統一企業,67,取水量-其他來源（海水、冷凝水、雨水、再生水）,"200,000.00",噸,"地表水（山泉水）列為其他來源，200 ML = 200,000噸。",p.152,2026-05-04
2024,1216,統一企業,68,回收水量,"90,188,000.00",噸,"循環水量90,188百萬公升 = 90,188,000噸。",p.103,2026-05-04
2024,1216,統一企業,69,排放水量,"3,275,000.00",噸,"排水量3,275百萬公升 = 3,275,000噸。",p.152,2026-05-04
2024,1216,統一企業,70,耗用水量,"1,317,000.00",噸,"耗水量1,317百萬公升 = 1,317,000噸。",p.103,2026-05-04
2024,_96971313,中鋼鋁業,1,是否承諾淨零排放／碳中和,中鋼鋁業以 2050 碳中和為目標,NA,報告書p.52提到「中鋼鋁業以 2050 碳中和為目標」，並於p.57展示2050碳中和路徑圖。,"p.52, p.57",2026-05-04
2024,_96971313,中鋼鋁業,2,預計達成淨零排放／碳中和年份,2050,NA,承諾於2050年達成碳中和。,"p.52, p.57",2026-05-04
2024,_96971313,中鋼鋁業,3,是否設定中期溫室氣體絕對減量目標,TRUE,NA,"報告書p.57設定了短期(2025)、中期(2030)及長期(2050)目標，其中2030年目標為減碳157,662公噸(相較2018基準年)。",p.57,2026-05-04
2024,_96971313,中鋼鋁業,4,中期減量目標年設定,2030,NA,根據p.57碳中和路徑圖，設定了2030年的中期減量階段目標(STAGE II)。,p.57,2026-05-04
2024,_96971313,中鋼鋁業,5,中期溫室氣體絕對減量目標值（百分比）,25,NA,"依據p.57圖表，基準年(2018)排放量210,216噸，2030年目標排放量157,662噸。計算減量幅度：(210216-157662)/210216 ≈ 25%。另p.109提到中期目標(三年)累積提案數量達25%。此處採路徑圖絕對減量計算值。",p.57,2026-05-04
2024,_96971313,中鋼鋁業,6,中期減量基準年設定,2018,NA,依據p.57碳中和路徑圖，標示基準年為2018年。,p.57,2026-05-04
2024,_96971313,中鋼鋁業,7,中期減量基準年排放量,210216,公噸CO2e,"依據p.57碳中和路徑圖，基準年2018年的排放量為210,216公噸。",p.57,2026-05-04
2024,_96971313,中鋼鋁業,8,中期目標是否取得SBT認證,FALSE,NA,報告書未明確提及中期目標已取得SBT認證。,NA,2026-05-04
2024,_96971313,中鋼鋁業,9,範疇一/類別一（值）,"56,795.40",公噸CO2e,數據來自p.55溫室氣體排放量表，類別1 (直接溫室氣體排放與移除)。,p.55,2026-05-04
